Identif Item Compra;Cod UResp Compra;UF UResp Compra;Esfera UResp Compra;;Desc Compl Item Compra;Modalidade Compra;Inciso Disp Legal;Justif Dispensa/Inexig;Forma Realização;CPF/CNPJ Fornecedor;Nome Fornecedor;Porte Empresa Fornec;Fabric Material Compra;Ano Resultado Compra;Dia Resultado Compra;Mês Final Vigen Ata SRP;Unidade Fornecimento;Qtde Comprada Item;Valor Unitário Homologado;Valor Total Homologado
2500050600098202100007;250005;DF;Federal; EMICIZUMABE, CONCENTRAÇÃO:150 MG/ML, FORMA FARMACÊUTICA:INJETÁVEL;EMICIZUMABE, CONCENTRAÇÃO 150 MG/ML, FORMA FARMACÊUTICA INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação Judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2021;25 Jun 2021;Jan 1900;FRASCO 0,70 ML;24 ;38.803,3200;931.279,6800
2500050600099201700001;250005;DF;Federal; DIETA INFANTIL, INDICAÇÃO:1 A 10 ANOS, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, CARACTERÍSTICA:NORMOCALÓRICO,NORMOPROTEICA, FONTE DE PROTEÍNA:CASEI.,CONCEN.PROTEI.SR LEITE OU SR LEITE HIDROLI., FONTE DE CARBOIDRATO:MALTO.E/OU SACAROSE E/OU AMIDO E/OU XAROPE MILHO, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACTOSE, ADICIONAIS: C/ TCM E/OU LEC.SOJA E/OU GORD.LÁCTEA E/OU ÓLEOS, SABOR:C/SABOR;DIETA INFANTIL, INDICAÇÃO 1 A 10 ANOS, ASPECTO FÍSICO PÓ, USO ENTERAL OU ORAL, CARACTERÍSTICA NORMOCALÓRICO,NORMOPROTEICA, FONTE DE PROTEÍNA CASEI.,CONCEN.PROTEI.SR LEITE OU SR LEITE HIDROLI ., FONTE DE CARBOIDRATO MALTO.E/OU SACAROSE E/OU AMIDO E/OU XAROPE MILHO, FONTE DE LIPÍDIOS ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS AA'S,VIT.,MINERAIS, CARACTERÍSTICAS ADICIONAIS ISENTO GLÚTEN,LACTOSE, ADICIONAIS C/ TCM E/OU LEC.SOJA E/OU GORD.LÁCTEA E/OU ÓLEOS, SABOR C/SABOR;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;10266935000178;TOPMEDLAR NUTRICAO CLINICA E PRODUTOS HOSPITALARES LTDA;Outros;;2017;22 Mar 2017;Jan 1900;GRAMA;38.400 ;0,1275;4.898,8800
2500050600099201700002;250005;DF;Federal; FRALDA DESCARTÁVEL, TIPO FORMATO:ANATÔMICO, TAMANHO:EXTRA GRANDE, PESO USUÁRIO:ACIMA DE 16 KG, CARACTERÍSTICAS ADICIONAIS:FLOCOS DE GEL, ABAS ANTIVAZAMENTO, FAIXA AJUSTÁVEL, TIPO ADESIVO FIXAÇÃO:FITAS ADESIVAS MULTIAJUSTÁVEIS, TIPO USO:NOTURNO;FRALDA DESCARTÁVEL, TIPO FORMATO ANATÔMICO, TAMANHO EXTRA GRANDE, PESO USUÁRIO ACIMA DE 16 KG, CARACTERÍSTICAS ADICIONAIS FLOCOS DE GEL, ABAS ANTIVAZAMENTO, FAIXA AJUSTÁVE L, TIPO ADESIVO FIXAÇÃO FITAS ADESIVAS MULTIAJUSTÁVEIS, TIPO USO NOTURNO;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;10266935000178;TOPMEDLAR NUTRICAO CLINICA E PRODUTOS HOSPITALARES LTDA;Outros;;2017;22 Mar 2017;Jan 1900;UNIDADE;1.442 ;1,8500;2.667,7000
2500050600099201700003;250005;DF;Federal; RISPERIDONA, DOSAGEM:1 MG;RISPERIDONA, DOSAGEM 1 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;22 Mar 2017;Jan 1900;COMPRIMIDO;240 ;1,2200;292,8000
2500050600099201700004;250005;DF;Federal; OXCARBAZEPINA, DOSAGEM:60 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL;OXCARBAZEPINA, DOSAGEM 60 MG/ML, APRESENTAÇÃO SUSPENSÃO ORAL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;05777772000158;BSB COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;22 Mar 2017;Jan 1900;FRASCO 100,00 ML;48 ;33,5500;1.610,4000
2500050600099201800001;250005;DF;Federal; NUSINERSENA, CONCENTRAÇÃO:2,4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NUSINERSENA, CONCENTRAÇÃO 2,4 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0029294;BIOGEN INTERNATIONAL GMBH;Não se Aplica;;2018;02 Mar 2018;Jan 1900;FRASCO 5,00 ML;6 ;235.486,5883;1.412.919,5300
2500050600099201900001;250005;DF;Federal; ELOSULFASE ALFA, CONCENTRAÇÃO:1 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;ELOSULFASE ALFA, CONCENTRAÇÃO 1 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0030872;BIOMARIN INTERNATIONAL LTD.;Não se Aplica;;2019;16 Jul 2019;Jan 1900;FRASCO 5,00 ML;130 ;2.878,2818;374.176,6400
2500050600099202000001;250005;DF;Federal; ARIPIPRAZOL, CONCENTRAÇÃO:10 MG;ARIPIPRAZOL, CONCENTRAÇÃO 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2020;18 Jun 2020;Jan 1900;COMPRIMIDO;180 ;3,5192;633,4600
2500050600099202000002;250005;DF;Federal; BOSENTANA, DOSAGEM:125 MG;BOSENTANA, DOSAGEM 125 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Jun 2020;Jan 1900;COMPRIMIDO;360 ;16,7000;6.012,0000
2500050600099202000003;250005;DF;Federal; ENOXAPARINA, CONCENTRAÇÃO:100 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS 1:SERINGA PREENCHIDA;ENOXAPARINA, CONCENTRAÇÃO 100 MG/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS 1 SERINGA PREENCHIDA;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Jun 2020;Jan 1900;SERINGA 0,60 ML;162 ;27,9800;4.532,7600
2500050600099202000004;250005;DF;Federal; INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL;INSULINA, TIPO GLARGINA, CONCENTRAÇÃO 100 UI/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL REFIL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Jun 2020;Jan 1900;TUBETE 3,00 ML;48 ;23,1500;1.111,2000
2500050600099202100001;250005;DF;Federal; BORTEZOMIBE, CONCENTRAÇÃO:3,5 MG, APRESENTAÇÃO:INJETÁVEL;BORTEZOMIBE, CONCENTRAÇÃO 3,5 MG, APRESENTAÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;64171697000146;ACCORD FARMACEUTICA LTDA;Outros;;2021;28 Jun 2021;Jan 1900;FRASCO-AMPOLA;26 ;600,0000;15.600,0000
2500050600099202100002;250005;DF;Federal; RIOCIGUATE, CONCENTRAÇÃO:2,5 MG;RIOCIGUATE, CONCENTRAÇÃO 2,5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;18459628009767;BAYER S.A.;Outros;;2021;28 Jun 2021;Jan 1900;COMPRIMIDO;546 ;162,2800;88.604,8800
2500050600099202100003;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2021;28 Jun 2021;Jan 1900;FRASCO 10,00 ML;28 ;7.172,7400;200.836,7200
2500050600099202100004;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2021;28 Jun 2021;Jan 1900;FRASCO 4,00 ML;14 ;2.869,0800;40.167,1200
2500050600099202100005;250005;DF;Federal; ENZALUTAMIDA, CONCENTRAÇÃO:40 MG;ENZALUTAMIDA, CONCENTRAÇÃO 40 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2021;28 Jun 2021;Jan 1900;CÁPSULA;720 ;78,6800;56.649,6000
2500050600099202100006;250005;DF;Federal; APIXABANA, CONCENTRAÇÃO:5 MG;APIXABANA, CONCENTRAÇÃO 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;04307650002502;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;Outros;;2021;28 Jun 2021;Jan 1900;COMPRIMIDO;360 ;3,1100;1.119,6000
2500050600100201700001;250005;DF;Federal; VACINA, TIPO:ANTI-RÁBICA INATIVADA, CONCENTRAÇÃO:TÍTULO MIN. 10E6,5 DL50%/ML E MÁX. 10E8,2 DL50%/ML, FORMA FÍSICA:SUSPENSÃO INJETÁVEL, APLICAÇÃO:P/ CÃES E GATOS;VACINA, TIPO ANTI-RÁBICA INATIVADA, CONCENTRAÇÃO TÍTULO MIN. 10E6,5 DL50%/ML E MÁX. 10E8,2 DL50%/M L, FORMA FÍSICA SUSPENSÃO INJETÁVEL, APLICAÇÃO P/ CÃES E GATOS;Dispensa de Licitação;INCISO VIII;Justificativa: TECPAR é um laboratório oficial pessoa jurídica de direito público interno criada para esse fim específico.;Não se Aplica;77964393000188;INSTITUTO DE TECNOLOGIA DO PARANA;Outros;;2017;09 Fev 2017;Jan 1900;FRASCO 1,00 DOSE(S);30.000.000 ;1,2800;38.400.000,0000
2500050600100201800001;250005;DF;Federal; NUSINERSENA, CONCENTRAÇÃO:2,4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NUSINERSENA, CONCENTRAÇÃO 2,4 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0029294;BIOGEN INTERNATIONAL GMBH;Não se Aplica;;2018;02 Mar 2018;Jan 1900;FRASCO 5,00 ML;6 ;235.486,5883;1.412.919,5300
2500050600100201900001;250005;DF;Federal; NUSINERSENA, CONCENTRAÇÃO:2,4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NUSINERSENA, CONCENTRAÇÃO 2,4 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0029294;BIOGEN INTERNATIONAL GMBH;Não se Aplica;;2019;17 Jul 2019;Jan 1900;FRASCO 5,00 ML;128 ;217.711,9261;27.867.126,5500
2500050600100202000001;250005;DF;Federal; RUXOLITINIBE, CONCENTRAÇÃO:15 MG;RUXOLITINIBE, CONCENTRAÇÃO 15 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;56994502002779;NOVARTIS BIOCIENCIAS SA;Outros;;2020;18 Jun 2020;Jan 1900;COMPRIMIDO;360 ;330,1500;118.854,0000
2500050600100202000002;250005;DF;Federal; RUXOLITINIBE, CONCENTRAÇÃO:5 MG;RUXOLITINIBE, CONCENTRAÇÃO 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;56994502002779;NOVARTIS BIOCIENCIAS SA;Outros;;2020;18 Jun 2020;Jan 1900;COMPRIMIDO;360 ;183,1400;65.930,4000
2500050600100202000003;250005;DF;Federal; TRIPTORRELINA, COMPOSIÇÃO:SAL EMBONATO, CONCENTRAÇÃO:3,75 MG, FORMA FARMACEUTICA:PÓ LIÓFILO P/ INJETÁVEL;TRIPTORRELINA, COMPOSIÇÃO SAL EMBONATO, CONCENTRAÇÃO 3,75 MG, FORMA FARMACEUTICA PÓ LIÓFILO P/ INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2020;18 Jun 2020;Jan 1900;FRASCO-AMPOLA;5 ;472,7700;2.363,8500
2500050600100202100001;250005;DF;Federal; PEMBROLIZUMABE, CONCENTRAÇÃO:25 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;PEMBROLIZUMABE, CONCENTRAÇÃO 25 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;04307650002502;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;Outros;;2021;29 Jun 2021;Jan 1900;FRASCO 4,00 ML;68 ;12.090,1200;822.128,1600
2500050600101201700001;250005;DF;Federal; TAFAMIDIS, CONCENTRAÇÃO:20 MG;TAFAMIDIS, CONCENTRAÇÃO 20 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0013105;MASTERS;Não se Aplica;;2017;07 Mar 2017;Jan 1900;CÁPSULA;120 ;650,7665;78.091,9900
2500050600101201800001;250005;DF;Federal; ELOSULFASE ALFA, CONCENTRAÇÃO:1 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;ELOSULFASE ALFA, CONCENTRAÇÃO 1 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0029275;TUTTOPHARMA LLC;Não se Aplica;;2018;26 Mar 2018;Jan 1900;FRASCO 5,00 ML;280 ;2.409,0885;674.544,7800
2500050600101201900001;250005;DF;Federal; HORMÔNIO PARATIREÓIDE, COMPOSIÇÃO:PTH, CONCENTRAÇÃO:50 MCG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL + DILUENTE, CARACTERÍSTICAS ADICIONAIS:C/ SISTEMA DE PREPARO;HORMÔNIO PARATIREÓIDE, COMPOSIÇÃO PTH, CONCENTRAÇÃO 50 MCG, FORMA FARMACÊUTICA PÓ LIÓFILO P/ INJETÁVEL + DILUENTE, CARACTERÍSTICAS ADICIONAIS C/ SISTEMA DE PREPARO;Dispensa de Licitação;INCISO IV;Justificativa: Atendimento de situação que possa gerar prejuízo a pessoa.;Não se Aplica;ESTRANG0031065;GLOBAL MEDICAL BIO GROUP;Não se Aplica;;2019;25 Jul 2019;Jan 1900;DOSES;196 ;1.150,5494;225.507,7000
2500050600101202000001;250005;DF;Federal; MEPOLIZUMABE, CONCENTRAÇÃO:100 MG/ML, FORMA FARMACÊUTICA:INJETÁVEL;MEPOLIZUMABE, CONCENTRAÇÃO 100 MG/ML, FORMA FARMACÊUTICA INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Jun 2020;Jan 1900;FRASCO-AMPOLA;6 ;4.579,0200;27.474,1200
2500050600101202000002;250005;DF;Federal; TAFAMIDIS, CONCENTRAÇÃO:20 MG;TAFAMIDIS, CONCENTRAÇÃO 20 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Jun 2020;Jan 1900;CÁPSULA;180 ;600,5100;108.091,8000
2500050600101202000003;250005;DF;Federal; RIVAROXABANA, CONCENTRAÇÃO:15 MG;RIVAROXABANA, CONCENTRAÇÃO 15 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;18459628009767;BAYER S.A.;Outros;;2020;18 Jun 2020;Jan 1900;COMPRIMIDO;196 ;5,7500;1.127,0000
2500050600101202000004;250005;DF;Federal; TIOTRÓPIO BROMETO, COMPOSIÇÃO:SAL BROMETO, CONCENTRAÇÃO:2,5 MCG/DOSE, FORMA FARMACÊUTICA:SOLUÇÃO P/ INALAÇÃO, CARACTERÍSTICA ADICIONAL:COM INALADOR;TIOTRÓPIO BROMETO, COMPOSIÇÃO SAL BROMETO, CONCENTRAÇÃO 2,5 MCG/DOSE, FORMA FARMACÊUTICA SOLUÇÃO P/ INALAÇÃO, CARACTERÍSTICA ADICIONAL COM INALADOR;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;60831658002110;BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.;Outros;;2020;18 Jun 2020;Jan 1900;FRASCO 60,00 DOSE(S);6 ;213,8900;1.283,3400
2500050600101202000005;250005;DF;Federal; USTEQUINUMABE, CONCENTRAÇÃO:90 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;USTEQUINUMABE, CONCENTRAÇÃO 90 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;06081203000136;HOSP - LOG COMERCIO DE PRODUTOS HOSPITALARES LTDA;Outros;;2020;18 Jun 2020;Jan 1900;FRASCO 1,00 ML;4 ;17.563,1700;70.252,6800
2500050600101202100001;250005;DF;Federal; VALSARTANA, COMPOSIÇÃO:ASSOCIADO AO SACUBITRIL, CONCENTRAÇÃO:103 MG + 97 MG;VALSARTANA, COMPOSIÇÃO ASSOCIADO AO SACUBITRIL, CONCENTRAÇÃO 103 MG + 97 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial;Não se Aplica;56994502002779;NOVARTIS BIOCIENCIAS SA;Outros;;2021;30 Jun 2021;Jan 1900;COMPRIMIDO;360 ;3,4000;1.224,0000
2500050600101202100002;250005;DF;Federal; SELEXIPAGUE, CONCENTRAÇÃO:1,6 MG;SELEXIPAGUE, CONCENTRAÇÃO 1,6 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2021;30 Jun 2021;Jan 1900;COMPRIMIDO;360 ;137,1900;49.388,4000
2500050600101202100003;250005;DF;Federal; TEMOZOLOMIDA, CONCENTRAÇÃO:100 MG;TEMOZOLOMIDA, CONCENTRAÇÃO 100 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2021;30 Jun 2021;Jan 1900;CÁPSULA;90 ;188,3100;16.947,9000
2500050600101202100004;250005;DF;Federal; SUNITINIBE, COMPOSIÇÃO:MALATO, CONCENTRAÇÃO:50 MG;SUNITINIBE, COMPOSIÇÃO MALATO, CONCENTRAÇÃO 50 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2021;30 Jun 2021;Jan 1900;CÁPSULA;140 ;570,8600;79.920,4000
2500050600102201700001;250005;DF;Federal; EPINEFRINA, CONCENTRAÇÃO:1 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM CANETA APLICADORA;EPINEFRINA, CONCENTRAÇÃO 1 MG/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL COM CANETA APLICADORA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0027715;ALIUM MEDICAL;Não se Aplica;;2017;22 Mar 2017;Jan 1900;DOSES;4 ;543,8250;2.175,3000
2500050600102201800001;250005;DF;Federal; ECULIZUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;ECULIZUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0024019;MULTICARE PHARMACEUTICALS;Não se Aplica;;2018;02 Mar 2018;Jan 1900;FRASCO 30,00 ML;6.425 ;13.614,8000;87.475.090,0000
2500050600102201900001;250005;DF;Federal; METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1000 MG + 100 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA;METFORMINA CLORIDRATO, COMPOSIÇÃO ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO 1000 MG + 100 MG, FORMA FARMACÊUTICA AÇÃO PROLONGADA;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ordem judicial, com exíguo prazo para atendimento da decisão.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2019;06 Ago 2019;Jan 1900;COMPRIMIDO;180 ;4,9500;891,0000
2500050600102202000001;250005;DF;Federal; ESTERASE, COMPOSIÇÃO:INIBIDOR DE ESTERASE C1 HUMANA, CONCENTRAÇÃO:500 UI, FORMA FARMACÊUTICA :PÓ LIÓFILO PARA INJETÁVEL;ESTERASE, COMPOSIÇÃO INIBIDOR DE ESTERASE C1 HUMANA, CONCENTRAÇÃO 500 UI, FORMA FARMACÊUTICA* PÓ LIÓFILO PARA INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial.;Não se Aplica;62969589001593;CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Outros;;2020;19 Jun 2020;Jan 1900;FRASCO-AMPOLA;200 ;1.912,1300;382.426,0000
2500050600102202100001;250005;DF;Federal; MIDOSTAURINA, CONCENTRAÇÃO:25 MG;MIDOSTAURINA, CONCENTRAÇÃO 25 MG;Dispensa de Licitação;INCISO IV;Justificativa: Ação Judicial.;Não se Aplica;56994502002779;NOVARTIS BIOCIENCIAS SA;Outros;;2021;30 Jun 2021;Jan 1900;CÁPSULA;1.456 ;513,1600;747.160,9600
2500050600103201700001;250005;DF;Federal; RUXOLITINIBE, CONCENTRAÇÃO:5 MG;RUXOLITINIBE, CONCENTRAÇÃO 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;56994502009862;NOVARTIS BIOCIENCIAS SA;Outros;;2017;07 Mar 2017;Jan 1900;COMPRIMIDO;480 ;172,3400;82.723,2000
2500050600103201800001;250005;DF;Federal; CONCENTRADO DE FATOR DE COAGULAÇÃO, FATOR:FATOR VIII RECOMBINANTE, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL;CONCENTRADO DE FATOR DE COAGULAÇÃO, FATOR FATOR VIII RECOMBINANTE, FORMA FARMACÊUTICA PÓ LIÓFILO P/ INJETÁVEL;Dispensa de Licitação;Fundamento Legal: Art.;Justificativa: Dispensada a licitação por se tratar de uma Transferência de Tecnologia de produto estratégico para o SUS;Não se Aplica;07607851000570;EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA - HEMOBRAS;Outros;;2018;05 Mar 2018;Jan 1900;UNID. INTERNACIONAL;385.500.000 ;1,1100;427.905.000,0000
2500050600103201900001;250005;DF;Federal; ENZALUTAMIDA, CONCENTRAÇÃO:40 MG;ENZALUTAMIDA, CONCENTRAÇÃO 40 MG;Dispensa de Licitação;INCISO IV;Justificativa: Atendimento de situação que possa ocasionar prejuízo ou comprometer a segurança de pessoas;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2019;08 Ago 2019;Jan 1900;CÁPSULA;1.080 ;73,4000;79.272,0000
2500050600103202000003;250005;DF;Federal; SORAFENIBE TOSILATO, CONCENTRAÇÃO:200 MG;SORAFENIBE TOSILATO, CONCENTRAÇÃO 200 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;18459628009767;BAYER S.A.;Outros;;2020;23 Jun 2020;Jan 1900;COMPRIMIDO;720 ;76,1100;54.799,2000
2500050600103202000004;250005;DF;Federal; NINTEDANIBE, COMPOSIÇÃO:SAL ESILATO, CONCENTRAÇÃO:150 MG;NINTEDANIBE, COMPOSIÇÃO SAL ESILATO, CONCENTRAÇÃO 150 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;60831658002110;BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.;Outros;;2020;23 Jun 2020;Jan 1900;CÁPSULA;360 ;216,6100;77.979,6000
2500050600103202000005;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2020;23 Jun 2020;Jan 1900;FRASCO 10,00 ML;26 ;6.625,9600;172.274,9600
2500050600103202000006;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2020;23 Jun 2020;Jan 1900;FRASCO 4,00 ML;13 ;2.650,3900;34.455,0700
